family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,christ_eve,n_ppl,difficulty
1951,1,0,1,0,1,1,1,0,0,0,0,3,20
1952,0,1,1,0,1,1,1,0,1,1,0,3,38
1953,1,1,1,0,0,1,1,1,0,1,0,4,34
1954,1,1,0,1,1,0,0,1,0,1,0,5,29
1955,1,0,1,0,1,1,1,1,1,1,0,4,45
1956,1,1,1,1,1,0,1,1,0,0,0,3,26
1957,1,1,1,1,1,0,1,1,1,1,0,2,42
1958,1,0,1,1,0,1,1,1,0,0,1,5,32
1959,0,1,1,1,0,1,0,1,1,1,0,7,42
1960,1,0,1,0,1,1,1,1,0,1,0,5,38
1961,1,1,1,1,0,0,0,1,1,1,0,6,36
1962,0,1,1,1,1,1,1,0,1,0,0,3,32
1963,1,0,1,1,1,0,1,1,1,1,0,4,43
1964,1,1,1,1,1,0,0,0,1,0,0,3,21
1965,1,0,1,0,0,1,1,1,1,1,0,2,39
1966,1,1,1,0,1,1,1,0,0,1,0,3,30
1967,0,1,1,1,1,0,0,1,1,0,0,5,30
1968,1,1,1,1,1,1,1,0,0,0,0,4,25
1969,0,1,1,1,0,1,1,1,1,1,0,5,46
1970,1,0,1,1,1,1,0,0,1,1,1,6,41
1971,1,1,1,1,1,0,1,0,1,1,0,5,38
1972,1,0,1,1,1,1,1,0,1,1,0,6,43
1973,1,1,0,1,1,0,1,1,1,1,0,5,43
1974,1,1,1,1,1,1,1,1,1,1,0,8,53
1975,1,0,1,1,1,1,1,1,1,0,0,6,41
1976,1,1,1,1,1,1,1,1,1,1,0,2,47
1977,1,1,0,1,0,1,1,1,1,0,0,4,34
1978,0,1,1,1,1,0,1,1,1,1,0,3,43
1979,0,1,1,0,1,1,1,0,1,1,0,6,41
1980,0,1,0,1,1,1,1,1,1,1,0,6,49
1981,1,1,1,1,1,0,0,1,1,0,0,3,28
1982,1,1,0,1,1,0,1,1,1,1,0,4,42
1983,0,1,1,1,0,1,1,1,1,0,0,3,35
1984,1,0,1,1,1,1,1,1,0,0,0,4,31
1985,1,1,0,1,1,0,1,0,1,1,0,5,36
1986,1,1,1,0,1,1,1,1,1,1,0,4,46
1987,0,0,1,0,1,1,0,1,0,1,0,7,34
1988,0,0,0,1,1,1,1,1,1,1,0,5,47
1989,1,1,1,0,1,1,0,1,1,1,0,5,41
1990,0,1,0,1,0,0,0,1,0,1,0,2,22
1991,0,0,0,1,1,1,1,1,1,1,0,4,46
1992,1,0,1,1,0,1,0,1,1,1,0,5,39
1993,1,1,1,1,1,1,1,1,1,1,0,5,50
1994,1,0,1,0,0,1,0,1,1,0,0,3,25
1995,1,0,0,1,0,1,0,1,1,1,0,8,40
1996,1,1,0,1,1,1,1,1,1,1,0,4,47
1997,1,0,0,0,1,0,1,0,1,1,0,4,31
1998,1,0,1,1,0,1,1,0,1,1,0,3,36
1999,0,1,1,0,0,0,1,1,1,1,0,5,38
2000,1,0,1,1,1,0,1,1,0,0,0,5,27
2001,1,1,0,0,1,1,1,1,1,0,0,5,36
2002,1,0,0,0,0,0,1,1,1,1,0,6,36
2003,1,1,1,1,0,1,1,1,0,1,0,5,38
2004,1,1,0,0,1,0,0,1,0,0,1,6,22
2005,1,1,1,1,1,0,1,0,1,1,0,5,38
2006,1,1,0,1,1,1,1,0,1,1,0,5,41
2007,1,1,0,1,0,0,1,1,0,0,1,5,26
2008,1,1,1,1,1,1,0,1,1,1,0,4,43
2009,0,1,1,1,1,1,1,1,1,1,0,5,50
2010,0,1,1,0,1,1,1,0,0,0,0,3,21
2011,1,0,1,0,1,1,1,1,1,1,0,5,46
2012,1,1,1,0,1,0,1,1,0,0,0,4,24
2013,0,1,1,1,0,1,0,1,1,0,0,3,29
2014,1,1,1,1,1,1,1,1,0,0,0,3,31
2015,0,1,1,0,1,1,1,1,1,1,0,7,49
2016,1,1,1,1,1,0,0,0,1,1,0,3,30
2017,1,0,1,1,1,1,1,1,1,0,1,4,43
2018,1,1,1,0,0,1,1,1,1,1,0,6,44
2019,1,0,0,1,1,0,0,1,0,1,0,6,29
2020,0,1,1,1,0,1,0,0,1,1,0,3,31
2021,1,1,1,1,0,1,1,1,1,0,0,8,40
2022,1,1,1,1,0,1,1,0,1,0,0,3,28
2023,0,1,1,1,1,0,1,1,0,0,0,5,28
2024,1,1,0,1,1,0,1,0,0,0,0,6,20
2025,1,1,1,1,1,1,1,1,1,1,0,3,48
2026,1,0,1,1,1,0,1,1,1,0,0,5,35
2027,0,1,0,1,1,1,1,0,0,0,0,5,24
2028,0,1,0,1,0,0,1,1,0,1,0,2,28
2029,0,1,1,0,0,0,1,1,1,1,0,4,37
2030,0,1,1,1,1,1,1,1,0,1,0,3,40
2031,1,1,1,1,1,0,1,1,1,1,0,8,48
2032,0,1,1,1,0,1,1,1,0,1,0,4,37
2033,1,1,0,1,1,0,1,0,0,1,0,2,25
2034,0,1,0,1,0,0,1,1,1,1,0,2,36
2035,1,0,1,1,1,1,0,1,0,1,0,4,34
2036,1,1,1,0,1,1,1,0,0,0,0,4,22
2037,1,0,1,1,0,0,0,0,0,1,0,7,21
2038,0,1,1,0,1,1,1,0,0,1,0,5,32
2039,0,1,0,1,0,1,1,1,1,0,0,5,35
2040,1,1,1,0,1,1,0,1,1,0,0,5,32
2041,1,1,1,0,1,1,0,1,1,1,0,4,40
2042,0,1,0,1,1,1,1,1,0,1,0,4,39
2043,0,1,1,1,1,1,0,0,0,1,0,4,28
2044,0,1,0,1,1,1,0,1,1,0,0,4,32
2045,0,1,1,1,1,1,0,1,1,1,0,3,42
2046,1,0,1,1,1,0,1,0,1,1,0,3,35
2047,1,1,0,0,1,1,1,1,1,1,0,4,44
2048,1,0,0,1,1,1,0,1,0,0,0,2,21
2049,1,1,0,1,1,1,1,1,1,0,0,6,40
2050,1,1,1,1,0,1,1,1,0,1,0,3,36
2051,1,1,1,1,1,0,1,0,0,0,0,7,23
2052,1,0,0,1,1,0,0,1,1,1,0,5,36
2053,0,1,1,1,0,1,1,1,1,1,0,5,46
2054,1,0,1,0,0,0,1,0,1,1,0,3,28
2055,1,1,1,1,1,1,1,1,1,1,0,2,47
2056,1,0,1,1,1,1,0,1,1,1,0,4,42
2057,1,0,1,0,1,0,0,0,1,0,0,4,18
2058,1,1,0,0,1,1,1,1,1,0,0,3,34
2059,1,1,1,0,1,1,0,1,0,0,0,4,23
2060,0,1,1,1,1,1,0,1,1,1,0,5,44
2061,1,1,0,1,0,1,1,1,1,1,0,2,41
2062,0,1,0,1,0,1,1,1,1,1,0,7,46
2063,1,0,1,1,1,1,0,1,1,0,0,3,32
2064,1,1,1,0,1,1,1,1,0,1,0,5,39
2065,1,1,0,1,0,0,1,0,0,1,0,4,23
2066,1,1,1,1,1,0,0,0,1,1,0,2,29
2067,1,1,1,1,0,0,0,1,1,0,0,5,26
2068,1,0,1,1,0,1,1,0,1,0,0,8,32
2069,1,1,1,1,0,0,1,1,0,1,0,5,33
2070,1,1,1,1,1,0,0,1,1,1,0,2,36
2071,1,1,0,0,1,1,0,1,1,1,0,5,39
2072,1,1,1,1,1,1,1,1,0,1,0,3,40
2073,1,1,1,0,0,0,1,1,1,0,0,3,27
2074,0,1,1,1,0,1,1,1,1,1,0,3,44
2075,1,0,1,1,1,0,0,1,1,0,0,2,26
2076,0,1,1,1,0,1,0,1,1,1,0,6,41
2077,0,1,1,1,1,1,1,0,1,1,0,2,40
2078,0,1,1,1,0,1,1,1,1,1,0,5,46
2079,1,1,0,0,1,1,1,1,1,1,1,6,50
2080,1,0,0,1,1,0,1,1,0,1,1,3,36
2081,0,1,0,1,0,0,1,0,1,1,0,7,34
2082,1,1,0,1,1,0,1,1,1,1,0,4,42
2083,1,1,0,1,1,1,0,1,1,1,0,2,39
2084,0,1,1,1,1,1,0,1,1,1,0,4,43
2085,1,1,1,1,1,1,0,1,1,1,0,2,41
2086,1,1,0,1,1,1,1,1,1,1,0,2,45
2087,1,1,0,1,0,1,1,1,0,1,0,5,36
2088,1,1,0,1,1,1,0,0,1,1,0,6,36
2089,0,0,0,1,0,1,1,1,1,0,0,5,34
2090,0,0,1,1,1,1,1,1,0,1,0,2,38
2091,1,0,1,0,1,1,1,1,0,1,0,2,35
2092,1,1,1,1,1,1,1,0,0,1,0,5,35
2093,1,0,1,0,0,0,0,0,0,0,1,6,12
2094,1,1,1,1,1,1,1,0,1,0,0,2,31
2095,1,0,1,1,1,1,1,0,1,1,0,3,40
2096,0,1,1,1,1,1,1,1,1,1,0,6,51
2097,1,1,0,1,1,0,0,1,1,0,0,7,30
2098,1,0,1,1,0,0,1,1,0,1,0,4,31
2099,1,1,1,0,0,1,1,0,1,1,0,5,36
2100,0,1,1,1,1,1,1,1,1,0,0,4,40
2101,1,1,1,1,1,0,1,1,1,1,1,4,48
2102,1,1,1,1,1,1,1,1,1,0,0,4,40
2103,0,1,1,0,1,0,1,0,1,0,0,5,26
2104,1,1,1,1,1,0,0,1,1,0,0,4,29
2105,0,1,1,1,0,1,1,0,1,1,0,2,36
2106,0,0,1,1,1,0,1,1,0,1,0,4,35
2107,1,0,1,0,1,1,1,1,1,1,0,4,45
2108,0,1,0,1,1,1,0,1,1,1,0,3,40
2109,0,1,1,1,1,0,1,1,0,0,0,7,30
2110,1,1,1,0,1,1,1,0,1,1,0,5,40
2111,0,0,1,1,0,0,1,1,1,1,0,3,38
2112,1,0,1,1,0,1,1,1,1,0,0,4,35
2113,0,1,1,0,1,1,1,0,1,1,0,5,40
2114,1,1,1,1,1,1,1,1,1,0,0,7,43
2115,1,1,1,1,1,0,1,1,1,1,0,8,48
2116,0,0,1,1,0,1,1,1,1,1,0,4,44
2117,0,1,1,1,1,0,1,1,1,1,0,3,43
2118,1,1,1,1,1,0,0,0,1,1,0,3,30
2119,0,1,1,1,1,1,1,1,1,1,0,3,48
2120,1,1,0,1,0,1,1,0,0,0,0,4,19
2121,0,1,1,0,0,1,1,1,1,0,0,4,33
2122,1,1,1,1,1,1,0,0,1,0,0,6,29
2123,1,1,1,0,0,1,1,1,0,1,0,4,34
2124,1,1,1,1,1,1,1,0,1,0,0,5,34
2125,1,1,0,0,0,1,1,1,1,0,0,3,30
2126,1,1,0,1,1,0,1,1,1,0,0,4,33
2127,1,1,1,1,1,1,1,1,0,1,0,3,40
2128,1,1,1,1,1,0,1,1,0,1,0,3,35
2129,1,1,1,1,1,0,0,0,0,0,0,5,15
2130,0,1,1,0,0,0,1,0,1,0,0,4,21
2131,1,1,0,1,1,1,1,0,1,0,0,3,30
2132,1,1,1,0,1,1,1,1,0,1,0,4,38
2133,0,1,1,1,0,1,1,0,1,1,0,3,37
2134,0,1,1,1,1,1,1,1,1,1,0,3,48
2135,1,0,1,1,1,1,1,1,0,0,0,4,31
2136,0,1,1,1,0,1,0,1,1,0,0,4,30
2137,1,1,1,1,0,1,0,0,0,1,0,4,24
2138,1,1,1,1,1,0,1,1,0,1,0,2,34
2139,1,1,1,1,1,1,1,1,1,1,0,4,49
2140,1,1,1,1,1,1,1,0,1,1,0,3,41
2141,1,0,1,1,1,1,1,0,1,0,0,4,32
2142,1,1,0,1,0,1,1,0,1,1,0,5,37
2143,0,1,1,1,1,1,1,0,0,1,0,4,34
2144,0,1,1,1,0,1,0,1,1,1,0,4,39
2145,1,1,0,1,1,1,1,0,0,0,1,3,26
2146,1,0,1,1,1,1,1,1,0,1,0,2,38
2147,1,1,0,1,1,0,1,0,1,1,0,4,35
2148,1,0,1,1,1,1,0,1,0,1,0,7,37
2149,1,0,1,1,1,1,1,0,0,1,0,4,33
2150,0,1,1,1,0,1,1,1,1,1,0,3,44
2151,1,1,0,1,1,1,1,1,1,1,0,4,47
2152,0,1,1,0,1,1,1,1,1,1,0,5,47
2153,1,0,1,0,1,0,1,1,1,1,0,2,38
2154,0,0,0,0,1,1,1,1,1,1,0,7,46
2155,1,1,1,1,0,0,1,1,0,1,0,3,31
2156,0,1,1,1,1,1,0,0,1,1,0,3,35
2157,0,1,0,1,1,0,1,1,1,0,0,2,31
2158,1,1,1,1,0,1,0,1,1,0,0,5,31
2159,1,1,0,1,1,1,1,0,1,1,0,5,41
2160,1,0,1,1,0,1,0,1,1,0,1,2,31
2161,1,1,1,1,0,1,0,0,1,0,0,2,21
2162,0,1,1,1,1,1,0,1,1,0,0,4,34
2163,1,1,1,1,1,1,1,1,1,0,0,5,41
2164,1,1,1,0,1,0,1,1,0,1,0,5,34
2165,1,0,0,1,1,1,1,0,0,1,0,6,33
2166,1,1,1,0,1,1,1,0,1,1,0,6,41
2167,0,1,1,1,0,1,1,1,0,0,0,3,27
2168,1,0,1,1,1,0,0,1,1,1,0,4,37
2169,1,0,0,1,1,1,1,0,1,1,1,3,42
2170,1,1,1,0,1,1,1,1,1,1,0,5,47
2171,1,1,1,1,0,1,1,0,0,1,0,5,31
2172,0,0,1,1,1,1,1,1,0,1,0,5,41
2173,1,1,1,1,1,1,0,1,1,1,0,4,43
2174,1,1,0,1,0,1,0,1,1,0,0,2,26
2175,0,0,1,1,0,1,1,1,1,0,0,3,34
2176,1,1,1,1,1,1,1,0,1,1,0,4,42
2177,1,1,1,1,1,1,1,1,0,1,0,3,40
2178,1,1,1,1,0,1,1,1,1,0,0,4,36
2179,0,1,1,0,1,1,1,1,1,0,0,2,35
2180,1,0,0,1,1,1,1,0,1,1,0,5,40
2181,1,0,0,1,1,1,1,1,0,0,0,2,27
2182,1,1,1,1,1,1,1,1,1,0,0,8,44
2183,0,1,1,1,0,0,1,1,1,1,0,7,43
2184,0,1,1,1,0,1,0,0,1,0,0,4,23
2185,1,1,1,1,1,0,1,0,1,1,0,3,36
2186,1,1,0,1,1,0,1,1,1,1,1,4,46
2187,0,0,1,1,1,1,1,1,1,1,0,3,47
2188,1,0,0,1,1,1,1,1,0,1,1,4,42
2189,1,1,0,1,0,1,0,1,0,1,0,4,29
2190,1,0,1,1,1,1,1,1,1,1,0,5,49
2191,1,0,1,1,1,1,1,0,1,1,1,3,44
2192,1,1,0,1,0,0,0,1,1,1,0,4,32
2193,0,1,1,0,1,1,0,1,1,0,0,5,32
2194,1,0,1,0,1,0,1,1,1,1,0,4,40
2195,1,1,1,1,1,1,1,1,1,1,0,5,50
2196,1,1,1,1,1,1,1,1,1,1,0,3,48
2197,1,0,1,1,1,1,1,0,0,1,0,5,34
2198,0,0,1,1,1,1,1,0,0,0,0,8,28
2199,1,1,1,1,1,0,1,0,1,0,0,4,28
2200,1,1,0,1,1,0,1,1,0,1,1,3,37
2201,1,1,1,1,1,1,1,1,1,1,0,2,47
2202,0,0,0,0,1,1,1,1,0,0,0,4,26
2203,0,0,1,0,1,1,1,1,1,1,0,6,47
2204,0,1,1,1,1,0,1,1,1,0,0,6,37
2205,1,0,0,1,1,1,1,1,0,1,0,5,39
2206,0,1,0,1,1,0,1,1,0,1,0,2,32
2207,1,1,1,1,0,0,1,0,1,1,1,7,40
2208,1,1,0,0,0,1,1,1,1,1,0,7,43
2209,1,0,1,1,0,1,0,1,1,1,0,7,41
2210,1,1,0,0,1,1,1,1,1,1,0,5,45
2211,0,0,1,1,1,1,0,1,1,1,0,4,42
2212,1,1,0,0,0,1,1,0,0,1,0,4,25
2213,1,1,0,1,1,0,0,0,1,1,0,3,28
2214,1,1,1,1,1,0,0,1,1,1,0,4,38
2215,1,1,1,1,0,1,1,0,1,0,0,2,27
2216,0,1,1,1,0,0,1,1,1,0,0,4,31
2217,0,1,1,1,0,0,1,1,1,0,0,4,31
2218,0,1,1,0,1,1,1,0,1,1,0,5,40
2219,1,0,0,1,1,1,0,0,1,1,0,4,33
2220,0,1,1,1,1,0,0,1,1,0,0,6,31
2221,0,0,1,1,1,1,1,1,0,1,0,6,42
2222,1,1,1,1,1,1,1,1,1,0,1,4,44
2223,1,1,1,0,1,1,0,1,1,1,0,5,41
2224,1,1,1,1,1,1,0,0,1,0,0,4,27
2225,0,1,0,1,1,1,0,1,0,1,0,5,34
2226,1,0,1,1,1,0,1,1,1,0,0,2,32
2227,1,1,1,1,0,1,1,0,1,1,0,4,38
2228,1,1,1,1,1,1,1,1,1,1,0,5,50
2229,1,1,0,1,1,0,1,1,1,1,0,5,43
2230,0,1,1,1,1,1,0,0,1,1,0,2,34
2231,0,1,0,0,0,0,0,1,1,1,0,4,29
2232,1,0,1,1,0,1,1,1,1,1,0,2,42
2233,0,1,0,1,1,1,1,1,1,1,0,5,48
2234,1,1,1,1,0,1,0,1,1,1,0,5,40
2235,1,0,1,1,1,1,1,1,1,0,0,2,37
2236,1,1,0,1,0,0,1,0,1,0,0,3,21
2237,0,1,0,0,1,1,1,0,1,0,0,4,28
2238,0,1,1,0,0,1,0,1,0,0,0,4,19
2239,1,1,1,1,1,1,1,1,0,1,0,3,40
2240,0,1,1,0,1,1,1,1,1,1,0,4,46
2241,1,1,0,1,1,1,0,1,1,1,0,4,41
2242,1,1,1,1,1,1,1,0,1,0,0,7,36
2243,1,1,1,1,1,1,1,1,1,1,0,4,49
2244,1,0,1,1,1,1,0,1,1,1,0,3,41
2245,0,1,1,0,1,1,1,1,1,1,0,7,49
2246,1,1,1,0,1,1,1,1,1,0,0,4,37
2247,1,1,1,1,1,1,1,1,0,1,0,5,42
2248,1,1,1,1,1,0,1,1,1,1,0,3,43
2249,1,1,1,1,0,1,1,1,1,1,0,3,44
2250,1,1,1,1,0,0,1,1,1,0,0,6,33
2251,1,1,1,1,0,0,1,1,0,0,1,4,27
2252,1,1,0,0,1,0,1,1,1,1,0,3,38
2253,0,0,1,1,1,0,0,1,0,0,0,4,20
2254,0,0,1,1,1,1,1,1,1,0,0,3,38
2255,0,1,1,0,0,0,0,1,1,0,0,4,22
2256,0,1,0,0,1,1,1,1,1,1,0,8,48
2257,1,1,1,1,1,1,1,0,0,1,0,4,34
2258,0,1,1,0,0,1,1,1,1,1,0,4,42
2259,1,1,0,1,1,0,1,1,1,1,1,4,46
2260,1,1,0,1,0,1,0,1,1,1,0,4,37
2261,1,1,1,1,0,1,1,0,0,0,0,4,21
2262,1,0,1,0,1,1,0,0,0,1,0,4,24
2263,1,1,1,1,1,1,0,1,1,0,0,5,35
2264,1,0,0,1,1,0,1,1,1,1,1,3,44
2265,0,1,1,1,1,1,1,1,1,1,0,6,51
2266,1,1,1,1,1,1,1,1,0,1,0,4,41
2267,0,1,0,1,1,1,1,1,1,1,0,3,46
2268,1,0,1,1,1,1,1,0,0,1,0,2,31
2269,1,0,1,1,1,1,1,1,1,1,0,3,47
2270,0,0,1,0,1,1,0,1,0,1,0,3,30
2271,1,0,1,0,0,1,0,1,1,1,0,2,33
2272,1,0,1,0,0,0,0,1,1,1,0,5,31
2273,1,1,1,1,1,1,0,1,0,1,0,5,36
2274,0,1,0,1,1,0,1,1,1,0,0,4,33
2275,1,0,0,1,0,0,1,1,1,1,0,6,39
2276,0,1,1,1,0,0,1,1,1,1,0,3,39
2277,1,1,0,1,1,1,1,0,1,1,0,3,39
2278,1,1,1,1,0,1,0,1,0,0,0,4,22
2279,1,1,0,1,0,1,0,1,0,0,0,6,22
2280,1,0,1,1,1,1,1,1,1,0,0,2,37
2281,1,1,0,1,1,1,1,1,0,1,0,4,39
2282,0,1,1,1,0,1,1,1,1,1,0,4,45
2283,1,0,1,1,1,1,1,0,1,1,0,5,42
2284,0,1,1,1,1,1,1,0,1,1,0,5,43
2285,1,1,1,1,0,1,0,1,0,1,0,5,32
2286,1,1,1,1,1,1,0,0,0,1,0,4,28
2287,1,1,1,1,1,0,0,1,1,1,0,6,40
2288,1,1,1,1,1,1,0,0,1,1,0,3,35
2289,1,1,0,0,1,1,1,1,1,0,0,7,38
2290,1,1,1,1,1,1,0,1,0,1,0,5,36
2291,0,1,1,1,1,1,0,0,0,1,0,2,26
2292,1,1,0,0,1,1,1,1,0,1,0,3,35
2293,1,1,1,1,0,0,0,1,1,1,0,2,32
2294,1,1,0,0,0,1,1,1,1,1,0,3,39
2295,1,0,1,1,1,1,0,0,1,1,0,4,35
2296,0,1,0,0,1,0,1,1,1,1,0,3,38
2297,1,0,0,0,1,0,0,1,1,1,1,3,35
2298,1,1,1,1,1,0,1,0,1,1,1,3,40
2299,0,1,1,1,1,1,1,1,0,1,0,3,40
2300,0,1,1,1,1,1,1,0,0,0,0,4,25
2301,1,1,1,1,0,1,0,1,0,1,1,4,35
2302,1,1,1,1,1,1,0,1,1,1,0,4,43
2303,1,1,1,1,1,1,0,0,1,1,0,4,36
2304,0,0,0,1,0,1,1,1,0,1,0,5,35
2305,1,1,1,1,1,0,1,0,1,1,0,3,36
2306,1,0,1,1,0,1,1,0,1,0,0,2,26
2307,0,1,0,0,0,1,0,1,1,1,0,3,33
2308,1,1,0,1,1,0,1,1,0,1,0,4,34
2309,1,0,1,1,0,0,1,0,0,1,0,5,25
2310,0,1,1,1,1,1,1,1,1,0,0,4,40
2311,1,1,1,1,1,0,0,1,1,1,0,4,38
2312,0,0,1,1,1,1,1,1,1,0,0,6,41
2313,1,1,1,1,1,0,1,0,1,1,0,3,36
2314,1,0,1,1,1,1,0,1,1,1,0,7,45
2315,0,1,1,0,1,1,1,1,0,1,0,5,39
2316,1,0,0,1,0,1,1,1,1,1,0,3,41
2317,1,1,1,1,0,1,1,0,1,1,0,4,38
2318,1,1,1,0,0,1,1,1,0,0,0,8,29
2319,1,1,1,1,1,0,1,0,1,0,0,4,28
2320,0,1,1,1,0,1,1,0,1,1,0,3,37
2321,0,1,0,0,1,0,0,1,1,1,0,6,35
2322,1,1,1,0,0,1,0,0,0,1,0,5,22
2323,1,1,1,1,1,0,1,0,0,1,0,4,29
2324,1,1,0,1,1,1,1,1,1,1,1,6,53
2325,1,1,1,1,1,0,0,0,0,1,0,6,25
2326,1,0,0,1,1,1,1,0,1,1,0,5,40
2327,1,1,1,1,1,0,0,1,0,1,0,4,30
2328,1,1,1,1,1,1,1,1,0,1,0,3,40
2329,0,1,1,1,1,1,1,1,1,1,0,4,49
2330,1,1,1,0,0,0,1,1,1,1,0,5,38
2331,0,1,1,1,1,0,1,1,0,1,0,5,37
2332,0,0,1,1,0,1,1,0,1,1,0,4,37
2333,0,0,0,0,1,0,1,1,1,1,0,4,38
2334,1,1,0,1,1,0,0,0,0,1,1,3,24
2335,1,1,1,1,1,0,0,1,0,1,0,3,29
2336,0,0,1,1,1,0,0,1,1,1,0,5,38
2337,0,1,1,1,0,1,1,0,1,0,0,3,28
2338,1,1,0,1,1,0,0,0,1,1,0,3,28
2339,1,0,0,1,0,1,0,0,1,0,0,4,20
2340,0,1,0,1,0,1,1,0,1,1,0,3,35
2341,0,1,1,1,0,1,1,1,1,1,0,4,45
2342,1,1,1,1,1,1,0,1,1,0,1,3,37
2343,1,1,1,1,0,0,1,1,0,1,1,5,37
2344,1,1,1,0,1,0,1,1,1,0,0,5,33
2345,0,0,1,1,1,1,0,1,0,1,0,2,32
2346,1,1,1,1,1,1,0,1,0,1,0,4,35
2347,1,1,1,1,1,1,0,1,1,0,0,8,38
2348,1,1,1,1,0,1,1,0,1,1,0,5,39
2349,1,1,1,1,1,1,1,1,1,1,0,2,47
2350,1,1,1,1,0,0,1,1,1,1,0,3,39
2351,1,0,0,1,1,0,0,0,1,1,1,4,32
2352,1,1,0,0,0,1,0,0,0,1,0,4,19
2353,1,0,0,1,1,0,1,1,1,1,0,4,41
2354,1,1,1,1,1,0,0,0,1,0,0,3,21
2355,1,1,1,1,0,1,1,0,0,0,0,4,21
2356,0,1,1,1,1,0,1,1,1,1,0,7,47
2357,0,1,1,1,1,0,1,1,1,1,0,5,45
2358,1,1,1,0,1,1,1,1,1,1,0,5,47
2359,0,1,0,1,0,1,1,1,1,1,0,5,44
2360,1,1,1,1,1,1,1,0,1,1,1,2,44
2361,1,1,1,0,1,0,1,1,0,1,0,8,37
2362,1,1,0,0,0,1,1,1,1,1,0,7,43
2363,1,1,1,1,0,0,1,1,1,0,0,3,30
2364,1,1,0,1,1,0,1,1,1,0,0,5,34
2365,1,1,1,1,0,0,0,1,1,1,0,4,34
2366,1,1,1,1,1,1,0,1,1,1,0,5,44
2367,1,0,1,1,0,1,1,0,1,1,0,4,37
2368,1,1,1,1,0,0,1,1,1,0,0,5,32
2369,1,0,1,1,0,1,0,1,0,1,0,6,32
2370,0,1,1,0,1,0,0,1,1,1,0,3,34
2371,0,1,1,0,1,0,1,0,1,1,0,3,33
2372,0,1,1,1,1,1,1,1,0,1,0,5,42
2373,1,1,1,1,0,0,1,1,1,1,1,3,43
2374,1,1,1,0,1,0,1,1,1,0,0,6,34
2375,1,1,1,1,0,1,1,1,0,0,0,4,28
2376,1,1,1,0,0,1,1,1,1,1,0,4,42
2377,1,1,1,1,0,0,1,1,1,0,0,2,29
2378,0,1,1,1,0,1,0,0,1,0,0,2,21
2379,1,1,0,0,0,0,1,1,1,0,0,4,26
2380,1,0,1,1,1,1,0,1,1,1,0,4,42
2381,1,0,1,1,1,0,0,0,0,0,0,5,14
2382,1,0,0,0,1,1,0,1,1,1,0,3,36
2383,1,1,1,1,1,1,1,1,1,1,0,6,51
2384,0,1,0,0,1,1,0,1,0,0,0,3,20
2385,1,0,1,0,1,0,0,1,0,0,0,2,15
2386,1,1,1,0,0,1,1,0,1,1,0,3,34
2387,1,1,1,1,1,1,1,1,1,1,0,6,51
2388,1,1,1,0,0,1,1,0,1,0,0,2,24
2389,0,0,1,1,1,1,0,1,0,0,0,5,26
2390,1,0,1,1,1,0,1,0,1,1,0,3,35
2391,1,1,0,1,1,1,1,0,1,0,0,2,29
2392,0,1,0,0,1,0,1,1,1,1,0,6,41
2393,1,1,1,1,1,0,1,0,1,1,0,2,35
2394,1,1,1,0,1,1,1,0,0,1,0,3,30
2395,1,1,0,1,1,1,1,1,1,1,0,5,48
2396,1,0,1,1,1,1,1,1,1,0,0,4,39
2397,1,1,1,1,1,1,1,0,1,0,0,4,33
2398,1,0,0,1,1,0,1,0,1,1,0,4,34
2399,1,1,1,1,1,1,0,0,1,1,0,7,39
2400,1,1,1,0,1,1,1,1,0,1,1,4,42
2401,1,1,1,0,1,1,1,0,0,1,0,4,31
2402,1,1,0,0,0,1,1,0,0,1,1,5,30
2403,1,1,1,1,1,1,1,1,0,1,0,4,41
2404,1,1,1,0,1,1,1,1,0,1,0,8,42
2405,1,1,1,0,1,0,0,1,1,1,0,6,37
2406,0,0,1,1,1,1,1,1,0,0,0,4,31
2407,1,1,1,0,1,1,0,1,0,1,0,3,31
2408,1,1,1,0,1,1,1,1,1,0,0,2,35
2409,0,1,1,1,1,1,1,0,1,0,0,2,31
2410,1,1,1,1,1,1,1,1,0,1,0,3,40
2411,1,1,1,1,1,1,1,1,1,1,1,4,53
2412,0,0,1,1,0,1,1,1,1,0,0,3,34
2413,1,0,1,1,0,1,1,1,1,1,0,5,45
2414,1,1,1,1,1,1,1,0,0,1,0,4,34
2415,1,1,0,0,0,1,0,1,0,1,1,2,28
2416,1,1,1,1,0,1,0,1,1,1,0,6,41
2417,0,1,0,1,0,1,0,1,1,0,0,7,31
2418,1,0,1,1,1,1,0,1,1,0,0,7,36
2419,1,1,1,1,1,1,1,1,1,1,1,5,54
2420,1,1,1,1,1,1,1,1,1,1,0,5,50
2421,1,1,1,1,1,1,0,1,0,0,0,2,24
2422,0,1,1,1,0,1,1,1,0,0,0,7,31
2423,1,1,0,1,1,1,1,0,0,0,0,5,24
2424,1,1,0,1,0,0,0,1,1,0,0,3,22
2425,1,1,0,0,1,0,1,1,1,0,0,5,31
2426,0,1,0,0,1,1,0,1,1,1,0,3,37
2427,0,0,1,1,1,1,0,1,0,0,0,4,25
2428,1,1,0,1,1,1,1,1,1,0,0,4,38
2429,1,1,1,1,1,1,1,1,1,1,0,5,50
2430,1,1,0,1,1,0,1,1,1,1,0,4,42
