family_id,choice_0,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,n_people,difficulty,esperance
407,68,10,18,13,6,66,94,7,9,2,2,16,27.099081083654717
408,21,5,81,18,49,10,75,32,39,53,4,45,60.87882683426177
409,81,5,3,67,12,13,54,58,1,37,4,28,45.432652478217406
410,81,17,33,2,27,18,73,22,23,35,3,17,28.692948626386706
411,1,74,83,52,17,91,4,26,41,19,6,40,77.06013426653335
412,25,45,89,1,54,65,66,39,55,82,5,37,49.92072561062705
413,80,17,62,94,28,45,82,61,31,11,8,47,76.7530352806742
414,26,8,59,77,45,42,57,52,1,80,4,34,60.27319906679998
415,24,1,13,5,79,85,51,9,40,19,5,26,63.76803313812313
416,96,75,38,41,31,26,80,22,57,8,4,22,37.03937532733419
417,10,74,47,71,34,80,17,67,13,1,3,33,69.71508832071609
418,32,96,1,42,33,89,41,24,53,94,4,40,54.52668666380994
419,26,94,25,17,75,42,67,1,85,47,5,37,69.63124315573965
420,60,3,11,1,99,20,49,59,19,18,2,32,45.04889777650812
421,87,69,47,43,68,38,95,24,2,45,3,36,45.49031090796552
422,24,17,45,27,83,35,5,19,54,36,6,30,43.6550016664286
423,74,53,1,32,31,11,25,29,28,20,4,25,41.47807456077703
424,4,66,3,82,38,85,74,77,92,5,2,27,34.82245393515212
425,30,10,24,33,88,1,53,87,73,89,4,49,60.496214826453354
426,33,36,59,19,61,95,5,4,62,94,6,42,57.931057467980764
427,24,42,12,1,88,11,3,52,15,25,3,39,58.36185306860924
428,40,46,88,38,17,85,13,61,3,8,8,33,57.04613626624767
429,2,94,28,32,88,86,59,25,22,57,4,25,32.8488311193639
430,66,5,25,96,48,7,14,60,3,31,7,37,72.91320287577966
431,12,15,37,1,26,25,59,73,23,29,7,32,61.123410941294104
432,45,26,28,88,40,66,39,38,9,58,4,30,39.95638718278341
433,1,61,11,45,24,14,7,83,17,31,3,34,45.86897109936675
434,18,62,50,2,96,23,36,53,87,98,6,25,31.17354663619483
435,1,31,80,24,37,38,32,16,27,3,2,32,34.22606294338904
436,11,33,18,12,1,39,5,13,31,74,4,42,59.562729133933246
437,38,64,1,54,13,82,53,12,87,45,5,45,63.181688330238536
438,25,1,38,46,67,24,28,45,80,74,3,42,45.161976860448505
439,1,18,6,3,75,19,37,96,92,95,6,39,54.9824310812741
440,39,96,74,47,94,41,19,45,7,28,5,28,45.1773556158644
441,33,11,47,8,61,24,66,64,1,36,4,30,48.62610103318574
442,29,60,5,73,89,53,1,27,67,52,7,45,87.6893300957006
443,14,89,1,30,54,82,41,26,28,49,3,22,33.90972718183117
444,26,31,11,33,60,61,39,82,43,1,4,41,85.10079512450602
445,74,59,56,21,58,73,100,25,53,75,3,33,38.18516402418702
446,27,29,25,22,62,48,47,33,81,52,4,36,52.024758367852215
447,19,94,21,14,9,4,1,80,12,59,4,40,65.84383183354758
448,82,26,19,99,12,36,95,80,5,75,2,39,38.944246060086655
449,18,1,96,10,23,48,54,11,31,73,3,39,44.54535066419083
450,60,22,38,48,80,28,26,40,61,45,2,38,41.511117459410556
451,33,1,50,18,59,24,45,10,38,5,3,46,61.66133409512926
452,87,18,86,26,33,6,3,1,38,25,4,42,74.24777412750561
453,33,51,3,62,1,68,83,5,96,6,5,31,51.923772794362705
454,11,17,46,38,1,56,36,55,49,69,3,13,30.699947626529543
455,1,3,73,46,87,52,59,10,89,5,4,53,64.78426891396467
456,94,26,27,59,7,25,48,60,40,4,5,38,55.085463981336
457,70,51,18,12,34,44,75,82,24,40,3,38,46.00999857163262
458,46,96,13,1,48,25,79,37,3,9,6,23,52.668666380993194
459,66,33,1,22,11,59,41,38,56,27,4,23,37.745845831547875
460,30,59,18,33,65,32,41,1,28,15,4,22,50.576012950530874
461,27,4,91,20,38,18,10,36,17,46,2,35,42.335380659905724
462,80,58,1,27,81,29,73,25,18,5,6,42,80.27957910774651
463,18,33,71,66,38,59,81,75,35,32,5,40,51.12841022711041
464,46,1,43,96,19,68,36,5,100,24,5,34,58.21668333095272
465,46,1,15,16,59,33,90,74,58,24,4,30,50.81264581250298
466,36,38,20,3,27,4,26,22,1,66,4,36,65.42151121268391
467,3,24,7,33,20,16,26,27,13,12,2,21,35.3589487216112
468,54,42,8,60,87,37,57,52,3,75,4,35,46.0790363281436
469,93,25,85,88,76,22,39,98,12,24,6,33,62.45250678474503
470,17,89,82,38,53,19,9,12,29,75,2,33,35.94486501928296
471,38,12,26,73,1,32,79,11,66,19,4,43,72.24406037232777
472,1,59,14,74,73,61,63,33,19,32,4,45,46.42251106984716
473,56,21,74,45,94,81,26,41,9,52,3,32,46.13188592105889
474,22,28,2,80,50,5,33,41,53,1,5,36,95.77012807694139
475,33,18,1,10,15,68,61,96,88,45,5,46,62.056610960339
476,54,56,86,33,7,34,52,100,81,19,3,29,49.04827881731181
477,60,87,96,32,25,54,42,67,68,41,4,34,38.70056658572585
478,5,24,7,56,20,68,89,18,21,14,5,24,38.756130076655715
479,34,94,65,40,74,24,53,60,43,84,2,28,27.745369709089175
480,1,78,40,95,58,68,13,22,75,24,3,34,43.254439841927336
481,13,72,18,42,66,89,44,75,1,46,5,40,66.25886778079322
482,30,68,23,37,26,20,25,81,89,46,2,37,40.32233490453745
483,78,89,59,40,41,95,94,88,3,5,5,46,65.13783745179259
484,26,87,19,46,10,88,22,73,5,25,4,43,59.180783697567016
485,30,3,31,40,73,47,82,18,54,38,5,50,61.39122982431081
486,11,17,1,60,19,67,62,50,82,89,8,40,65.13983716611912
487,26,21,71,65,56,31,47,73,40,7,3,29,35.16964243203352
488,40,7,13,5,1,16,88,35,54,21,4,25,49.178498309765274
489,16,1,55,38,52,3,54,10,33,95,3,46,54.44307956006284
490,28,32,13,6,1,88,59,19,24,66,3,43,58.1804980240918
491,73,81,67,16,9,96,53,88,89,4,7,45,69.39780031424084
492,95,87,8,59,44,80,75,46,28,33,3,34,44.82278722087321
493,16,7,40,97,11,1,46,36,9,82,3,29,43.49964290815598
494,95,33,18,34,27,12,38,24,57,75,4,34,44.6313383802314
495,56,68,61,1,40,19,84,46,12,16,5,35,52.09065371613579
496,3,56,42,13,25,66,29,24,63,19,4,29,56.13950388039804
497,16,10,80,63,3,31,90,26,61,77,6,33,38.8563538542113
498,45,71,18,23,21,1,96,94,35,80,4,33,52.97033757082322
499,46,80,60,15,10,28,9,74,83,18,2,25,34.261772127791275
500,27,30,19,46,1,4,53,45,52,7,5,40,57.27158025044041
501,21,15,53,3,59,75,25,1,12,22,5,40,71.51335523496644
502,56,4,21,9,6,52,66,1,8,26,2,30,54.868256915678714
503,22,91,6,32,61,45,67,17,49,50,5,30,37.488692091605955
504,1,81,33,75,38,29,39,58,7,53,8,37,78.54925486835214
505,16,10,30,18,9,19,12,3,54,39,2,41,46.30281388373089
506,38,17,1,42,10,24,11,45,47,59,7,49,79.75365423987049
507,47,13,73,16,22,17,4,1,27,10,7,36,80.3882778650669
508,35,39,53,50,18,24,47,15,51,19,2,29,43.69185354473171
509,37,25,32,36,6,54,57,4,56,15,5,20,37.94077036613817
510,82,53,57,1,46,89,60,25,33,4,2,45,50.846926629529115
511,43,1,46,85,26,37,32,24,18,90,5,33,41.833309527210396
512,58,4,71,17,78,40,68,10,52,91,4,34,35.85849640527543
513,64,59,57,1,14,89,18,9,15,17,3,27,52.732228729229156
514,3,52,26,45,40,87,7,72,68,41,3,26,32.829833833261915
515,14,3,7,80,19,1,53,38,88,9,4,38,55.02337761272199
516,17,42,79,81,94,35,13,89,32,88,6,37,47.869161548350235
517,60,61,1,47,68,26,8,34,42,81,3,27,36.079369613864685
518,24,18,19,16,53,46,1,10,35,43,4,29,48.509451030805124
519,24,25,9,54,11,63,10,87,47,35,6,35,50.42165404942151
520,4,5,45,48,75,31,56,77,39,52,3,32,43.75098795410179
521,66,68,61,1,45,65,40,85,24,42,2,26,32.64400323763272
522,32,1,3,61,38,98,11,75,10,50,2,33,36.21939722896729
523,4,5,51,7,81,17,13,98,38,1,4,31,81.16554777888872
524,74,1,46,52,12,55,88,87,58,40,4,36,53.32542970051897
525,19,45,24,98,48,15,23,79,13,52,4,16,42.340522782459644
526,59,68,74,19,11,31,8,3,35,42,4,26,34.88530209970004
527,16,39,1,50,82,19,70,11,59,22,4,31,48.73303813740894
528,68,15,100,7,31,23,88,1,59,61,5,39,74.53625672522972
529,25,87,47,41,54,61,58,94,68,66,5,41,56.693329524353665
530,61,52,75,12,33,69,10,53,67,2,7,38,55.206970432795316
531,45,61,75,2,95,57,3,100,40,53,3,33,47.373089558634476
532,4,47,75,56,5,54,24,32,1,28,5,38,65.07736989953816
533,26,74,17,21,24,1,50,51,45,4,3,32,51.919916202447276
534,14,26,81,95,83,88,61,5,18,57,2,34,33.612055420654194
535,12,72,4,42,32,95,1,11,41,73,7,40,73.1202685330667
536,91,1,29,4,11,66,72,26,25,44,2,30,35.3092415369233
537,23,53,96,1,46,5,4,60,80,66,5,50,69.67361805456363
538,83,26,12,19,40,1,7,79,5,25,5,37,69.58720182831024
539,9,59,19,25,49,4,17,33,67,89,2,43,39.514926439080135
540,31,14,41,4,47,1,5,25,11,97,3,36,45.43460458029806
541,60,40,86,32,59,1,38,5,95,31,5,48,75.88320716088178
542,22,53,21,46,98,39,90,3,96,43,4,28,31.836785221158888
543,53,17,5,3,1,54,68,20,25,14,3,32,45.19140122839595
544,12,17,16,7,56,80,34,25,61,26,5,35,58.656858544017524
545,81,79,24,73,95,88,52,7,33,46,5,42,55.87844593629481
546,80,51,4,42,33,1,60,81,22,32,4,37,52.79102985287816
547,60,1,33,5,20,4,38,25,21,22,7,31,63.35566347664619
548,88,89,22,12,85,9,29,67,43,32,6,26,49.495881540732285
549,1,44,37,19,10,50,26,47,4,23,3,35,41.408227396086275
550,73,5,1,24,47,40,18,41,81,34,2,31,34.81312193496167
551,3,19,50,1,32,11,18,75,34,66,4,39,56.38004094653145
552,35,43,94,46,58,4,12,51,86,25,2,27,35.36066276246251
553,45,3,35,60,59,19,13,83,81,30,2,23,24.703708993953246
554,53,11,47,12,51,1,32,10,9,50,3,27,42.912631528829216
555,10,1,73,60,38,9,39,7,74,18,4,37,54.941389325334484
556,26,98,33,31,46,53,32,35,4,39,6,43,70.14788363567109
557,94,16,39,2,68,67,27,78,42,21,7,18,40.8168356901395
558,18,20,3,94,41,58,21,82,57,45,6,27,51.23277627005666
559,47,26,4,1,21,38,75,50,53,39,7,41,76.17830786078179
560,18,25,46,55,41,82,68,94,31,19,2,40,47.56158644003237
561,20,5,67,31,1,15,44,25,19,24,3,37,58.865828691139356
562,89,27,11,1,51,64,47,82,32,8,5,31,51.11388849212017
563,47,74,76,52,68,6,46,56,17,38,3,34,43.05413512355377
564,82,45,54,20,48,96,18,11,58,53,6,36,68.77912679141075
565,91,43,66,1,12,74,48,82,33,70,4,33,38.11684045136409
566,45,11,39,25,82,17,4,24,47,67,2,47,48.76627148502595
567,1,96,7,76,44,52,39,62,28,67,5,30,47.11707851259344
568,80,24,95,53,2,99,32,73,20,45,7,35,62.83183354758844
569,25,31,10,45,19,1,3,32,68,89,6,51,74.4288911107937
570,11,16,4,43,47,9,25,12,24,45,3,39,50.44012760081893
571,98,60,19,24,20,17,29,18,74,1,4,39,88.72551540256153
572,62,97,33,13,81,96,74,68,85,1,4,37,78.02675808217873
573,19,77,89,11,2,1,71,47,66,24,4,38,61.93972289672904
574,88,1,31,63,94,4,82,47,6,41,5,30,46.73998952530591
575,94,10,31,44,38,21,27,26,43,28,2,16,30.87635099747655
576,81,3,75,68,25,1,24,70,31,53,3,41,59.763700423748986
577,31,88,18,40,6,52,46,74,54,96,4,45,51.066799980955096
578,18,1,10,89,17,97,41,52,25,38,4,38,56.658096462410136
579,11,77,32,47,53,46,5,21,87,66,7,44,69.18792553444746
580,49,17,32,61,47,4,29,95,24,40,8,47,80.81769271056515
581,42,71,12,87,45,40,3,8,48,10,4,33,44.98424034661715
582,20,15,25,12,39,81,24,54,75,21,2,37,40.03989906203876
583,1,35,23,2,79,20,65,80,60,63,7,26,34.22853878017426
584,87,19,4,77,75,80,25,83,10,17,3,38,49.727800790363275
585,3,4,26,14,33,20,67,12,24,95,4,41,56.3280483740418
586,67,78,39,26,23,32,37,43,47,74,4,31,42.59848593058135
587,40,8,39,63,37,67,10,49,73,38,4,34,46.24548873970385
588,51,47,1,26,34,22,88,98,96,27,3,23,32.42979574346522
589,82,47,31,74,93,9,54,12,45,96,4,40,47.21068418797314
590,5,67,90,11,97,87,96,1,92,19,5,36,79.36556682378708
591,55,94,82,56,49,1,15,89,4,54,4,36,64.06903775651098
592,40,5,14,96,27,94,11,81,54,41,5,35,46.61357901252202
593,23,96,1,4,89,47,87,25,24,60,5,50,64.20630386135315
594,1,61,95,54,32,59,58,51,73,67,7,43,60.63390944150836
595,19,10,34,30,54,69,24,88,5,96,2,37,38.18997286101986
596,88,82,33,45,29,39,1,60,3,42,4,36,51.62738656382422
597,81,1,9,16,73,94,39,74,5,80,5,45,59.53697090891777
598,47,3,18,74,59,39,4,31,68,24,2,47,46.53344760272343
599,43,11,16,31,3,1,12,83,33,9,3,30,47.3147169451983
600,15,3,29,1,37,67,19,74,11,64,4,34,40.69961434080846
601,2,68,96,95,20,92,33,27,94,54,6,35,61.99999999999999
602,12,5,81,1,34,39,25,10,59,84,4,36,46.595724420320906
603,1,58,87,98,12,11,67,24,57,94,7,44,62.6982811979241
604,15,59,33,43,14,52,19,13,39,5,5,36,63.557587011379326
605,12,87,39,10,80,49,61,74,38,56,3,34,36.45207827453221
606,12,81,5,66,76,38,85,54,44,88,3,30,30.556491929724324
607,81,51,95,56,17,19,4,1,66,54,3,44,68.29933818978242
608,94,81,88,96,4,29,46,61,31,12,5,45,57.9305337332762
609,94,18,91,66,23,4,1,89,67,20,5,35,58.21930200447555
610,1,51,82,47,29,16,95,60,99,23,2,24,23.2927676998524
611,57,73,9,27,45,70,82,18,53,66,4,39,52.985097367042805
612,1,10,32,18,90,45,68,52,73,26,4,49,59.65728705423035
613,96,88,25,43,26,53,38,5,12,47,7,49,79.31471694519831
614,61,25,53,75,28,5,17,11,52,95,4,45,54.78979193448555
615,58,17,48,1,71,32,14,25,50,3,4,29,50.45184021330286
616,44,60,19,24,96,94,26,10,1,5,4,49,78.73913250488026
617,80,4,8,1,18,9,100,11,47,39,6,38,73.00233300004761
618,2,1,52,47,46,61,51,44,75,29,4,27,41.19373422844355
619,42,19,95,56,29,5,87,45,44,38,3,33,39.41236966147693
620,52,26,40,79,2,3,53,94,31,19,7,45,89.64338427843641
621,1,95,12,24,40,26,25,9,85,5,4,38,55.2345855353997
622,99,15,81,19,1,87,86,61,34,53,4,34,58.63114793124791
623,75,19,6,26,88,10,30,39,43,12,3,32,42.1544541256011
624,1,78,47,26,80,87,79,39,11,56,5,38,43.59234395086416
625,1,47,19,51,77,93,54,46,8,16,5,25,35.713469504356524
626,33,31,96,28,89,87,12,15,39,1,4,39,86.88396895681569
627,3,24,40,81,11,45,19,94,1,92,5,41,55.08094081797839
628,1,23,83,10,53,97,24,39,57,25,6,39,64.61553111460267
629,62,9,6,24,3,46,27,68,39,33,3,39,50.64452697233729
630,95,18,15,45,59,9,33,10,17,11,7,45,81.1607389420559
631,10,75,17,31,5,46,26,59,45,18,3,48,54.94415083559492
632,33,66,29,11,26,88,25,80,48,31,4,39,56.028948245488735
633,10,51,94,26,1,38,54,48,61,3,7,44,71.47578917297528
634,24,11,17,16,95,23,70,75,31,49,3,25,31.238394515069277
635,30,84,47,73,46,1,91,67,83,16,5,26,44.1784506975194
636,80,21,1,39,4,53,19,10,73,33,8,52,96.79122030186164
637,40,19,12,13,27,26,20,11,16,82,3,27,35.34928343569966
638,26,16,6,46,1,23,68,27,74,29,3,24,43.656572870542306
639,30,60,1,12,73,2,39,43,48,88,4,29,39.97019473408561
640,43,78,25,37,22,56,1,28,38,4,3,28,54.072703899442935
641,81,52,38,61,28,50,59,68,4,75,4,40,47.60329476741418
642,73,39,31,29,3,19,1,4,74,59,7,49,85.24786935199734
643,12,26,74,32,2,67,18,82,5,57,4,36,41.35599676236728
644,19,1,81,18,59,26,96,11,5,52,2,47,51.45702994810266
645,10,50,19,26,98,21,59,30,1,95,2,30,47.18525924867876
646,48,54,13,81,15,14,38,2,10,37,6,24,41.55672999095368
647,57,16,69,24,96,87,3,18,49,20,5,30,45.43041470266152
648,38,48,32,5,67,8,77,94,40,24,7,40,71.01671189830024
649,65,71,52,81,23,4,29,1,27,17,5,31,73.9353901823549
650,47,9,2,81,1,67,59,19,45,58,3,36,46.35704423177641
651,46,17,47,68,32,58,82,40,88,45,5,45,57.272294434128455
652,16,59,14,94,1,7,61,39,60,17,4,42,65.52759129648146
653,95,1,88,92,33,21,66,74,73,80,4,41,48.96538589725278
654,10,88,17,59,2,8,14,96,40,80,6,36,57.076608103604244
655,73,96,4,32,13,5,16,7,97,54,4,24,46.497357520354235
656,68,7,74,3,46,14,87,22,1,12,3,35,55.451364090844166
657,48,80,45,23,17,41,82,58,16,52,4,26,46.39070608960625
658,35,27,81,22,68,4,11,75,12,24,2,43,46.560300909393895
659,69,91,31,11,68,89,3,10,1,32,3,47,63.73160977003286
660,54,38,23,58,10,68,5,21,94,91,8,32,41.76431938294529
661,31,80,17,45,66,47,1,63,67,60,7,45,74.79407703661381
662,1,18,75,59,46,82,88,11,5,40,3,52,52.60929391039376
663,6,64,20,87,54,88,96,59,81,4,3,45,49.661619768604496
664,24,18,10,1,2,39,73,68,13,53,4,37,60.2424415559682
665,60,34,1,96,6,42,39,19,66,76,3,29,33.527305623006235
666,48,17,30,5,96,52,35,25,1,3,4,41,64.42517735561586
667,81,17,52,33,64,32,39,21,5,42,2,27,30.787125648716852
668,10,61,38,52,34,33,6,67,19,49,4,30,35.7842213017188
669,61,7,54,10,87,11,4,95,98,46,2,38,37.548159786697134
670,18,5,50,33,52,80,45,4,1,12,4,47,66.79998095510166
671,67,17,44,48,42,15,33,58,91,65,4,11,20.343189068228348
672,44,84,82,46,54,89,81,57,24,14,3,31,34.51787839832405
673,17,87,38,52,6,90,19,47,58,1,4,32,82.26291482169214
674,76,26,53,29,89,83,3,54,31,4,4,41,54.87682711993525
675,61,2,10,64,95,53,38,15,47,45,5,39,60.37899347712232
676,4,1,88,45,53,96,61,24,11,32,4,49,56.90101414083703
677,95,1,88,16,14,52,45,83,39,15,4,26,41.784887873160976
678,32,28,54,26,40,60,9,75,96,10,4,42,45.050611817359425
679,23,54,1,33,81,31,37,52,25,13,5,35,56.95067371327906
680,27,32,45,67,82,83,1,66,22,87,6,38,58.71923058610675
681,61,59,60,10,24,31,39,68,25,51,4,40,46.91748797790792
682,15,5,63,47,21,10,53,26,39,96,4,43,51.88687330381373
683,40,4,36,10,68,50,82,51,2,1,3,26,67.96191020330429
684,26,41,3,5,93,53,74,40,88,80,3,43,43.70018568775889
685,46,34,82,33,53,27,55,32,17,5,3,36,51.55596819501976
686,18,33,53,83,4,24,23,88,96,91,7,34,40.823453792315384
687,1,51,58,33,44,2,4,95,67,66,6,43,62.92263010046184
688,88,12,74,10,51,73,60,11,9,5,3,36,49.14750273770413
689,67,68,88,37,1,87,42,10,11,38,6,42,73.79441032233491
690,38,32,6,48,75,47,10,29,85,1,5,30,91.40146645717277
691,8,33,54,83,95,81,53,88,12,15,2,35,37.17802218730658
692,13,5,38,35,19,1,73,81,52,33,8,50,94.11693567585584
693,8,27,73,74,59,31,1,32,19,26,5,49,80.65466838070752
694,96,59,56,70,89,1,52,54,100,80,2,34,42.75398752559158
695,8,68,63,14,81,55,53,31,88,3,4,39,46.853592343950865
696,46,11,69,96,67,89,53,66,30,80,4,39,45.49435794886445
697,85,66,59,9,68,18,73,31,1,38,4,46,65.04089891920202
698,10,68,53,52,32,18,15,27,42,66,3,27,39.309241536923295
699,35,31,41,11,99,19,80,55,40,46,3,35,41.5651573584726
700,14,10,54,33,56,89,80,12,3,98,7,39,45.80764652668665
701,8,74,70,67,53,1,19,4,26,31,3,46,61.82507260867495
702,7,89,4,76,24,13,3,38,21,74,4,33,47.72223015759653
703,66,56,31,25,81,89,2,45,67,85,3,32,27.30976527162786
704,60,1,12,17,45,47,81,77,51,52,4,34,51.43960386611436
705,14,87,10,12,75,1,20,55,15,19,4,28,67.23125267818884
706,95,24,18,68,60,38,11,39,74,54,3,48,52.19682902442508
707,18,16,99,48,87,46,69,11,67,83,2,26,24.053325715373994
708,46,17,74,6,1,23,24,25,15,96,7,36,73.89249154882636
709,39,98,26,54,38,33,87,86,13,31,4,33,49.49102509165357
710,39,32,4,86,98,26,95,9,46,1,2,33,63.85944865019283
711,14,60,4,25,54,33,79,1,88,30,7,37,61.358996333857064
712,1,36,21,7,60,42,24,14,50,53,4,27,49.349616721420745
713,25,66,53,84,28,32,16,31,33,60,5,37,53.223587106603816
714,10,38,66,60,55,24,52,96,3,89,3,44,45.41146502880541
715,33,58,49,88,96,67,95,40,1,5,7,49,95.24401276008189
716,49,68,96,1,32,18,23,81,45,67,6,45,68.199780983669
717,66,17,7,58,24,46,39,47,1,82,7,47,78.33823739465791
718,31,3,25,88,24,10,30,1,8,19,5,36,84.86216254820741
719,1,32,73,89,36,76,8,81,31,19,7,41,77.61724515545399
720,53,8,60,84,22,75,39,10,7,55,4,24,37.68690187116127
721,45,24,34,36,35,52,3,10,1,66,2,38,56.45126886635242
722,19,47,1,59,49,28,88,87,60,54,3,39,51.964195591106034
723,92,14,47,75,4,24,95,66,10,17,5,49,67.19563871827833
724,81,95,57,31,6,59,60,16,18,88,5,37,46.498119316288154
725,69,1,9,11,17,88,45,33,68,13,5,39,53.808979669571016
726,18,49,38,16,14,75,3,82,1,61,2,39,52.67285625862972
727,3,42,98,43,1,53,58,52,11,33,3,36,61.152644860258064
728,10,6,94,76,80,95,68,40,53,7,7,39,53.226443841355994
729,32,5,94,15,1,53,24,26,89,51,6,39,65.80002856734751
730,17,1,40,20,11,89,18,50,55,82,2,29,34.341189353901825
731,68,80,1,73,25,17,37,47,60,20,3,33,42.210160453268585
732,10,92,31,12,81,87,24,53,18,94,4,48,56.598866828548296
733,1,50,60,48,26,45,74,29,17,42,4,33,39.183640432319194
734,8,56,38,73,26,53,51,75,94,1,5,43,98.81945436366233
735,17,74,67,22,21,25,4,88,86,26,4,34,51.93658048850165
736,80,79,92,26,20,40,83,61,10,67,4,36,48.58220254249393
737,12,68,87,3,28,46,81,86,48,18,5,31,49.5198305004047
738,87,50,86,5,74,97,46,25,92,57,6,26,36.80778936342428
739,65,54,68,48,25,45,27,88,47,96,2,38,38.95310193781841
740,1,61,31,3,24,19,45,4,60,15,3,43,42.63119554349378
741,81,14,45,46,68,27,47,50,54,7,3,26,35.14193210493739
742,99,37,1,81,15,80,60,73,26,29,4,35,46.29433890396611
743,11,65,40,24,45,88,4,32,1,47,2,46,58.35290196638575
744,41,54,32,28,16,19,4,22,37,83,2,16,25.53835166404799
745,25,1,3,8,87,91,50,18,35,16,5,19,38.61495976765224
746,60,46,6,32,68,66,88,47,90,3,2,37,35.49321525496357
747,25,39,26,36,11,19,75,3,74,1,2,44,66.26224825024997
748,46,80,44,3,19,29,75,94,53,11,4,42,55.90477550826073
749,65,5,8,19,48,38,10,73,74,66,2,41,44.121887349426274
750,96,39,1,55,44,56,31,53,23,10,4,29,44.482978622101605
751,54,18,95,82,60,10,71,22,39,73,8,40,61.096795695852975
752,4,26,36,66,96,47,31,33,95,54,5,48,61.76117697471789
753,30,90,60,21,31,67,42,16,37,47,3,23,36.640194257963145
754,36,4,33,1,43,38,41,96,53,46,6,41,65.64024187020901
755,12,54,3,73,46,39,4,1,8,25,7,44,97.18978241203637
756,4,61,25,46,68,52,75,47,10,12,3,48,52.83121458839213
757,73,26,68,13,24,25,35,10,11,74,2,38,41.07156120554206
758,22,19,40,1,45,18,59,33,26,6,7,43,66.16064371756416
759,97,10,5,71,4,88,25,1,51,66,3,37,58.73575203542351
760,23,1,22,75,18,3,81,54,67,8,5,39,52.82245393515212
761,48,67,82,38,71,19,12,53,74,96,3,44,43.957244203209065
762,87,94,18,76,34,3,26,74,68,1,4,42,87.24896443365233
763,17,47,1,79,40,7,94,8,62,3,2,24,34.97290863210018
764,4,46,11,1,24,33,49,39,5,74,6,45,69.00185687758892
765,32,89,67,18,56,49,1,6,54,73,4,33,55.945150692758176
766,16,54,81,23,96,5,18,47,60,94,3,45,48.05380183783269
767,82,75,26,19,94,18,57,73,30,61,3,34,41.84245107841737
768,87,92,95,46,60,1,54,40,10,6,5,40,60.35066419082989
769,94,44,66,31,1,10,8,57,77,36,4,18,37.4103699471504
770,25,28,66,7,20,93,1,74,47,18,2,34,51.00776079607675
771,45,91,9,55,81,1,40,36,52,67,5,37,58.83778507832214
772,12,59,53,96,39,52,61,17,62,66,4,41,51.36713802790078
773,2,40,47,68,96,15,5,61,16,67,2,34,36.65295433985621
774,26,6,88,59,1,11,54,12,60,25,4,48,67.77631766890444
775,99,73,10,70,96,39,1,45,18,31,2,44,57.23030043327144
776,1,74,84,54,39,70,41,95,88,40,4,40,47.48093129552922
777,46,1,94,26,58,28,33,38,5,10,2,38,41.118887777936486
778,3,18,17,32,53,34,19,25,29,33,4,36,56.861781650240445
779,67,7,38,53,40,45,73,17,26,16,4,39,46.27424653620912
780,77,96,60,17,9,32,28,12,23,13,4,22,40.949197733657094
781,9,42,38,19,74,50,39,53,3,18,4,43,57.88544493643766
782,67,50,6,15,40,74,38,32,68,14,2,32,31.21011284102271
783,52,1,96,3,27,45,13,88,25,95,2,37,42.79160119982859
784,75,1,80,11,15,25,21,63,64,24,3,23,40.4406513355235
785,73,56,19,38,11,60,68,24,9,59,8,44,74.38080274246536
786,96,33,14,31,20,46,88,53,58,52,3,34,46.81612150645145
787,6,81,87,85,33,17,45,1,80,20,7,40,72.46545731562158
788,19,15,95,43,58,25,38,7,97,9,4,17,33.45750607056135
789,1,52,31,66,17,24,80,82,33,39,5,54,66.46788554016092
790,59,52,22,33,87,94,89,1,31,38,4,47,67.63738513545684
791,5,3,17,30,59,10,26,22,29,19,3,30,53.31190782269199
792,88,75,1,95,47,64,10,11,60,23,2,33,38.58353568537828
793,100,26,12,1,5,11,10,82,96,94,6,51,72.60658001237918
794,32,17,8,19,80,1,39,89,99,10,3,38,48.80936056753798
795,1,30,13,9,6,43,76,38,5,92,4,23,28.04894538875399
796,81,4,49,5,21,56,87,54,96,24,4,38,52.761986382897675
797,1,3,77,34,95,74,4,5,46,64,2,37,33.90296624291768
798,45,35,25,20,3,4,5,74,67,53,5,46,68.75541589296768
799,3,68,9,23,28,24,52,18,27,26,8,36,82.07913155263535
800,57,25,54,10,33,47,4,26,11,51,5,41,56.041517878398324
801,17,5,87,4,1,81,32,29,24,18,4,42,63.5054039899062
802,1,3,13,66,40,19,16,82,12,4,4,45,56.353282864352714
803,19,24,2,60,8,53,25,89,95,11,4,43,56.667333238108846
804,57,52,12,15,82,58,68,5,95,32,5,42,55.350664190829875
805,1,11,38,66,26,49,12,73,61,10,4,48,48.84673618054563
806,49,25,75,53,48,82,23,1,39,44,8,34,70.86759034423653
807,31,72,40,4,17,47,58,39,75,19,4,42,65.80945579202971
